Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
7/8/13,"1700 North Pulaski Road, Chicago, IL 60639, USA",1,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,2,0
7/8/13,"2200 West 51st Street, Chicago, IL 60609, USA",1,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,12,0
7/8/13,"3500 West 51st Street, Chicago, IL 60632, USA",1,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,16,0
7/8/13,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",0,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,8,0
7/8/13,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",1,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,6,0
7/8/13,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",0,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,7,0
7/8/13,"2200 West 69th Street, Chicago, IL 60636, USA",1,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,2,0
7/8/13,"1000 East 67th Street, Chicago, IL 60637, USA",0,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,7,0
7/8/13,"1000 East 67th Street, Chicago, IL 60637, USA",1,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,21,0
7/8/13,"3900 South Ashland Avenue, Chicago, IL 60609, USA",0,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,1,0
7/8/13,"3900 South Ashland Avenue, Chicago, IL 60609, USA",1,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,3,0
7/8/13,"7100 South South Shore Drive, Chicago, IL 60649, USA",1,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0
7/8/13,"7100 South South Shore Drive, Chicago, IL 60649, USA",3,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0
7/8/13,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",0,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0
7/8/13,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",1,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,5,0
7/8/13,"5000 South Union Avenue, Chicago, IL 60609, USA",0,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,1,0
7/8/13,"5000 South Union Avenue, Chicago, IL 60609, USA",1,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,2,0
7/8/13,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",1,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,3,0
7/8/13,"6300 West 64th Street, Chicago, IL 60638, USA",1,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,35,0
7/8/13,"3700 South Pulaski Road, Chicago, IL 60623, USA",0,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,15,0
7/8/13,"3700 South Pulaski Road, Chicago, IL 60623, USA",1,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,22,0
7/8/13,"South Doty Avenue, Chicago, IL, USA",0,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,22,0
7/8/13,"South Doty Avenue, Chicago, IL, USA",1,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,3,0
7/8/13,"South Stony Island Avenue, Chicago, IL, USA",0,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,29,0
7/8/13,"South Stony Island Avenue, Chicago, IL, USA",1,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,39,0
7/8/13,"South Stony Island Avenue, Chicago, IL, USA",1,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,47,0
7/8/13,"South Brandon Avenue, Chicago, IL 60617, USA",0,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,4,0
7/8/13,"South Brandon Avenue, Chicago, IL 60617, USA",1,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0
7/8/13,"3700 118th Street, Chicago, IL 60617, USA",0,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,4,0
7/8/13,"3700 118th Street, Chicago, IL 60617, USA",1,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,20,0
7/8/13,"2400 East 105th Street, Chicago, IL 60617, USA",1,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,7,0
7/8/13,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",0,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,2,0
7/8/13,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",1,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,2,0
7/8/13,"South Cottage Grove Avenue, Chicago, IL, USA",1,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,16,0
7/8/13,"5800 North Pulaski Road, Chicago, IL 60646, USA",1,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8,6,0
7/8/13,"4000 East 130th Street, Chicago, IL 60633, USA",0,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,6,0
7/8/13,"9100 West Higgins Road, Rosemont, IL 60018, USA",0,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,40,0
7/8/13,"9100 West Higgins Road, Rosemont, IL 60018, USA",1,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,46,0
7/8/13,"9100 West Higgins Road, Rosemont, IL 60018, USA",1,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,50,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",0,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,41,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",0,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,35,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,24,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,11,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,14,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,12,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,38,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
7/8/13,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,8,0
7/8/13,"Ohare Court, Bensenville, IL 60106, USA",0,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,27,0
7/8/13,"4800 West Montana Street, Chicago, IL 60639, USA",1,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,6,0
7/8/13,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",1,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0
7/8/13,"8200 South Kostner Avenue, Chicago, IL 60652, USA",1,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,13,0
7/8/13,"East 91st Place, Chicago, IL, USA",0,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,37,0
7/8/13,"East 91st Place, Chicago, IL, USA",0,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,41,0
7/8/13,"East 91st Place, Chicago, IL, USA",1,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,37,0
7/8/13,"1700 West Addison Street, Chicago, IL 60613, USA",0,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,4,0
7/8/13,"1700 West Addison Street, Chicago, IL 60613, USA",1,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0
7/8/13,"West Garfield Boulevard, Chicago, IL, USA",0,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,4,0
7/8/13,"West Garfield Boulevard, Chicago, IL, USA",1,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,13,0
7/8/13,"1300 North Laramie Avenue, Chicago, IL 60651, USA",1,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,20,0
7/8/13,"3900 North Springfield Avenue, Chicago, IL 60618, USA",1,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,8,8,0
7/8/13,"5100 West 72nd Street, Chicago, IL 60638, USA",0,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,6,0
7/8/13,"5100 West 72nd Street, Chicago, IL 60638, USA",1,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,3,0
7/8/13,"5800 North Ridge Avenue, Chicago, IL 60660, USA",1,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,1,0
7/8/13,"1700 North Ashland Avenue, Chicago, IL 60622, USA",0,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,9,2,0
7/8/13,"7100 North Harlem Avenue, Chicago, IL 60631, USA",1,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,2,0
7/8/13,"4200 West 65th Street, Chicago, IL 60621, USA",0,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,8,0
7/8/13,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",0,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,9,0
7/8/13,"9600 South Longwood Drive, Chicago, IL 60643, USA",0,96, S LONGWOOD DR,T094B,"9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,9,2,0
7/8/13,"9600 South Longwood Drive, Chicago, IL 60643, USA",1,96, S LONGWOOD DR,T094B,"9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,9,3,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",0,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",0,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",0,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",0,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",0,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,44,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",1,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",1,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",1,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",1,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",1,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",1,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,38,0
7/12/13,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",1,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
7/12/13,"2500 West Grand Avenue, Chicago, IL 60654, USA",0,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,6,0
7/12/13,"2500 West Grand Avenue, Chicago, IL 60654, USA",1,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,12,0
7/12/13,"1100 Roosevelt Road, Chicago, IL 60608, USA",0,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,45,0
7/12/13,"1100 Roosevelt Road, Chicago, IL 60608, USA",1,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,19,0
7/12/13,"1100 West Chicago Avenue, Chicago, IL 60642, USA",1,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,2,0
7/12/13,"2200 North Cannon Drive, Chicago, IL 60614, USA",0,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,7,0
7/12/13,"2200 North Cannon Drive, Chicago, IL 60614, USA",0,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0
7/12/13,"2200 North Cannon Drive, Chicago, IL 60614, USA",1,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0
7/12/13,"1700 West 95th Street, Chicago, IL 60643, USA",0,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,2,0
7/12/13,"1700 West 95th Street, Chicago, IL 60643, USA",1,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,12,0
7/12/13,"8900 South Carpenter Street, Chicago, IL 60620, USA",0,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,27,1
7/12/13,"8900 South Carpenter Street, Chicago, IL 60620, USA",1,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,44,0
7/12/13,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",1,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,3,0
7/12/13,"5800 North Western Avenue, Chicago, IL 60659, USA",0,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,30,0
7/12/13,"5800 North Western Avenue, Chicago, IL 60659, USA",1,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,32,0
7/12/13,"5000 South Central Avenue, Chicago, IL 60638, USA",0,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,37,0
7/12/13,"5000 South Central Avenue, Chicago, IL 60638, USA",1,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,11,0
7/12/13,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",0,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,5,0
7/12/13,"South Vincennes Avenue, Chicago, IL, USA",0,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,7,0
7/12/13,"South Vincennes Avenue, Chicago, IL, USA",1,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,4,0
7/12/13,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",0,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,35,0
7/12/13,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",0,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,50,0
7/12/13,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",1,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,27,0
7/12/13,"4200 West 127th Street, Alsip, IL 60803, USA",1,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,36,0
7/12/13,"4200 West 127th Street, Alsip, IL 60803, USA",3,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,1,0
7/12/13,"2800 North Francisco Avenue, Chicago, IL 60618, USA",0,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,20,0
7/12/13,"2800 North Francisco Avenue, Chicago, IL 60618, USA",1,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,8,0
7/12/13,"7000 West Armitage Avenue, Chicago, IL 60707, USA",0,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,11,0
7/12/13,"7000 West Armitage Avenue, Chicago, IL 60707, USA",1,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,11,0
7/12/13,"2500 South Millard Avenue, Chicago, IL 60623, USA",0,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,3,0
7/12/13,"2500 South Millard Avenue, Chicago, IL 60623, USA",1,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,3,0
7/12/13,"3500 West 116th Street, Chicago, IL 60655, USA",0,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,29,0
7/12/13,"3500 West 116th Street, Chicago, IL 60655, USA",0,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,50,0
7/12/13,"3500 West 116th Street, Chicago, IL 60655, USA",0,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,50,0
7/12/13,"3500 West 116th Street, Chicago, IL 60655, USA",1,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,36,1
7/12/13,"3500 West 116th Street, Chicago, IL 60655, USA",1,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,39,0
7/12/13,"4500 North Campbell Avenue, Chicago, IL 60625, USA",0,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,2,0
7/12/13,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",0,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,50,0
7/12/13,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",0,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,28,0
7/12/13,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",1,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,37,0
7/12/13,"7000 North Moselle Avenue, Chicago, IL 60646, USA",0,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,33,1
7/12/13,"7000 North Moselle Avenue, Chicago, IL 60646, USA",1,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,45,1
7/12/13,"6100 North Lemont Avenue, Chicago, IL 60646, USA",1,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,28,0
7/12/13,"6100 North Lemont Avenue, Chicago, IL 60646, USA",1,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,46,0
7/12/13,"6100 North Lemont Avenue, Chicago, IL 60646, USA",1,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,50,0
7/12/13,"3000 West 18th Street, Chicago, IL 60608, USA",0,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,3,0
7/12/13,"3000 West 18th Street, Chicago, IL 60608, USA",1,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0
7/12/13,"1100 South California Avenue, Chicago, IL 60612, USA",0,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,34,0
7/12/13,"1100 South California Avenue, Chicago, IL 60612, USA",0,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,50,0
7/12/13,"1100 South California Avenue, Chicago, IL 60612, USA",1,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,28,0
7/12/13,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",0,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,49,0
7/12/13,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",0,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,30,0
7/12/13,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",1,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,5,0
7/12/13,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",0,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,2,0
7/12/13,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",1,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,1,0
7/12/13,"1000 North Central Park Avenue, Chicago, IL 60651, USA",0,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,40,0
7/12/13,"1000 North Central Park Avenue, Chicago, IL 60651, USA",1,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,1,0
7/12/13,"6000 West Montrose Avenue, Chicago, IL 60634, USA",0,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,5,0
7/12/13,"6000 West Montrose Avenue, Chicago, IL 60634, USA",1,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,2,0
7/12/13,"3300 West 104th Street, Chicago, IL 60655, USA",0,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,7,0
7/12/13,"1700 North Pulaski Road, Chicago, IL 60639, USA",0,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,4,0
7/12/13,"2200 West 51st Street, Chicago, IL 60609, USA",0,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,36,0
7/12/13,"2200 West 51st Street, Chicago, IL 60609, USA",1,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,36,0
7/12/13,"3500 West 51st Street, Chicago, IL 60632, USA",0,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,23,0
7/12/13,"3500 West 51st Street, Chicago, IL 60632, USA",1,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,36,0
7/12/13,"3500 West 51st Street, Chicago, IL 60632, USA",1,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,47,0
7/12/13,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",0,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,26,0
7/12/13,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",1,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,37,0
